section id,recording id,blink id,start timestamp [ns],end timestamp [ns],duration [ms]
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,105,1765441000678625657,1765441001013994657,335
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,106,1765441002174996657,1765441002460247657,285
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,107,1765441002755622657,1765441003040872657,285
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,108,1765441003841624657,1765441004076749657,235
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,109,1765441006023292657,1765441006248542657,225
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,110,1765441006703917657,1765441007054293657,350
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,111,1765441007845043657,1765441008110293657,265
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,112,1765441009061168657,1765441009336418657,275
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,113,1765441010207168657,1765441010622543657,415
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,114,1765441011828668657,1765441012159044657,330
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,115,1765441017689169657,1765441017909422657,220
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,116,1765441018214669657,1765441018424800657,210
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,117,1765441022373544657,1765441022653794657,280
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,118,1765441024695669657,1765441025011044657,315
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,119,1765441028344169657,1765441028639419657,295
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,120,1765441028719419657,1765441029014794657,295
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,121,1765441029845544657,1765441030150794657,305
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,122,1765441032167669657,1765441032392921657,225
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,123,1765441033313794657,1765441033654043657,340
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,124,1765441033764178657,1765441034089418657,325
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,125,1765441038643668657,1765441038888918657,245
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,126,1765441040200178657,1765441040430418657,230
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,127,1765441042987796657,1765441043243043657,255
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,128,1765441045014668657,1765441045339918657,325
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,129,1765441045605168657,1765441045860418657,255
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,130,1765441053847918657,1765441054098168657,250
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,131,1765441054318293657,1765441054593543657,275
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,132,1765441054993918657,1765441055249168657,255
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,133,1765441057281168657,1765441057516293657,235
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,134,1765441058021793657,1765441058352168657,330
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,135,1765441058527293657,1765441058837543657,310
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,136,1765441060584172657,1765441060844418657,260
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,137,1765441065799044657,1765441066094294657,295
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,138,1765441066429680657,1765441066724919657,295
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,139,1765441066995168657,1765441067235421657,240
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,140,1765441068841919657,1765441069137169657,295
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,141,1765441069967919657,1765441070243169657,275
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,142,1765441073466169657,1765441073781544657,315
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,143,1765441074412044657,1765441074697419657,285
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,144,1765441077359795657,1765441077630045657,270
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,145,1765441078616045657,1765441078921295657,305
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,146,1765441080547798657,1765441080858045657,310
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,147,1765441083165303657,1765441083445546657,280
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,148,1765441088164921657,1765441088405172657,240
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,149,1765441088885547657,1765441089180933657,295
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,150,1765441089961547657,1765441090206801657,245
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,151,1765441090617172657,1765441090902422657,285
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,152,1765441093044423657,1765441093404798657,360
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,153,1765441093850173657,1765441094205551657,355
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,154,1765441094686058657,1765441095006301657,320
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,155,1765441096002173657,1765441096312553657,310
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,156,1765441100496435657,1765441100791675657,295
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,157,1765441102833562657,1765441103143930657,310
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,158,1765441104760426657,1765441105030676657,270
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,159,1765441107903302657,1765441108178565657,275
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,160,1765441108458802657,1765441108924311657,466
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,161,1765441112882928657,1765441113148191657,265
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,162,1765441114354304657,1765441114649679657,295
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,163,1765441116671555657,1765441116991805657,320
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,164,1765441118398181657,1765441118653306657,255
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,165,1765441119709306657,1765441119929556657,220
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,166,1765441121821307657,1765441122066570657,245
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,167,1765441124178558657,1765441124418683657,240
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,168,1765441125219440657,1765441125544809657,325
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,169,1765441126535684657,1765441126805934657,270
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,170,1765441128742810657,1765441128962936657,220
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,171,1765441129428436657,1765441129693688657,265
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,172,1765441131785562657,1765441132030815657,245
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,173,1765441133041813657,1765441133332063657,290
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,174,1765441136254815657,1765441136535066657,280
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,175,1765441137145574657,1765441137445940657,300
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,176,1765441137611070657,1765441137951315657,340
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,177,1765441140894070657,1765441141159317657,265
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,178,1765441147300071657,1765441147555321657,255
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,179,1765441151403949657,1765441151699201657,295
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,180,1765441155782952657,1765441156078327657,295
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,181,1765441169350713657,1765441169610847657,260
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,182,1765441171052211657,1765441171307461657,255
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,183,1765441172898963657,1765441173154213657,255
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,184,1765441175846714657,1765441176141965657,295
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,185,1765441177703466657,1765441178008716657,305
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,186,1765441178939592657,1765441179229842657,290
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,187,1765441179890467657,1765441180240848657,350
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,188,1765441180631218657,1765441180966468657,335
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,189,1765441181822343657,1765441182187597657,365
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,190,1765441182703099657,1765441183008469657,305
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,191,1765441186741859657,1765441187162222657,420
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,192,1765441187552597657,1765441187872973657,320
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,193,1765441191901725657,1765441192146976657,245
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,194,1765441192592351657,1765441192867601657,275
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,195,1765441194579228657,1765441194834478657,255
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,196,1765441197241730657,1765441197511980657,270
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,197,1765441198532856657,1765441198743106657,210
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,198,1765441201890983657,1765441202201359657,310
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,199,1765441202536609657,1765441202796859657,260
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,200,1765441206445239657,1765441206715488657,270
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,201,1765441211449992657,1765441211715244657,265
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,202,1765441211980496657,1765441212330750657,350
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,203,1765441226248756657,1765441226534021657,285
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,204,1765441227349757657,1765441227665008657,315
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,205,1765441228145520657,1765441228485896657,340
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,206,1765441228721010657,1765441229106384657,385
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,207,1765441230963135657,1765441231258386657,295
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,208,1765441232639762657,1765441233030012657,390
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,209,1765441235062014657,1765441235347264657,285
